"id","type","processing_method","day","shift","details","sku_id","qty","op_pallet_pick","op_cont_pick","op_cont_deliver","op_cont_aboard","op_load_deliver"
281293,"0","b","THU","D",69,1033265,6,0,1,0,69,0
281293,"0","b","THU","D",69,1033508,8,0,1,0,69,0
281293,"0","b","THU","D",69,1033517,8,0,1,0,69,0
281293,"0","b","THU","D",69,1034658,8,0,1,0,69,0
281293,"0","b","THU","D",69,1033657,6,0,1,0,69,0
281293,"0","b","THU","D",69,1033529,4,0,1,0,69,0
281293,"0","b","THU","D",69,1033589,4,0,1,0,69,0
281293,"0","b","THU","D",69,1033562,8,0,1,0,69,0
281293,"0","b","THU","D",69,1033492,12,0,1,0,69,0
281293,"0","b","THU","D",69,1033051,6,0,1,0,69,0
281293,"0","b","THU","D",69,1033171,4,0,1,0,69,0
281293,"0","b","THU","D",69,1032955,6,0,1,0,69,0
281293,"0","b","THU","D",69,1033344,6,0,1,0,69,0
281293,"0","b","THU","D",69,1033088,12,0,1,0,69,0
281293,"0","b","THU","D",69,1033568,12,0,1,0,69,0
281293,"0","b","THU","D",69,1032742,6,0,1,0,69,0
281293,"0","b","THU","D",69,1034659,6,0,1,0,69,0
281293,"0","b","THU","D",69,1033140,6,0,1,0,69,0
281293,"0","b","THU","D",69,1034660,6,0,1,0,69,0
281293,"0","b","THU","D",69,1034661,6,0,1,0,69,0
281293,"0","b","THU","D",69,1032922,6,0,2,0,69,0
281294,"0","b","THU","D",69,1033419,24,0,1,0,69,0
281294,"0","b","THU","D",69,1033427,12,0,1,0,69,0
281294,"0","b","THU","D",69,1033523,6,0,1,0,69,0
281294,"0","b","THU","D",69,1034655,16,0,1,0,69,0
281294,"0","b","THU","D",69,1033312,6,0,1,0,69,0
281294,"0","b","THU","D",69,1033011,12,0,1,0,69,0
281294,"0","b","THU","D",69,1033544,6,0,1,0,69,0
281294,"0","b","THU","D",69,1033294,6,0,1,0,69,0
281294,"0","b","THU","D",69,1033540,6,0,1,0,69,0
281294,"0","b","THU","D",69,1033586,6,0,1,0,69,0
281294,"0","b","THU","D",69,1033368,6,0,1,0,69,0
281294,"0","b","THU","D",69,1033066,6,0,1,0,69,0
281294,"0","b","THU","D",69,1032933,15,0,1,0,69,0
281294,"0","b","THU","D",69,1032760,18,0,1,0,69,0
281294,"0","b","THU","D",69,1033602,12,0,1,0,69,0
281294,"0","b","THU","D",69,1033387,8,0,1,0,69,0
281294,"0","b","THU","D",69,1032922,6,0,2,0,69,0
281294,"0","b","THU","D",69,1032919,6,0,1,0,69,0
281294,"0","b","THU","D",69,1033481,6,0,1,0,69,0
281294,"0","b","THU","D",69,1033396,12,0,1,0,69,0
281294,"0","b","THU","D",69,1032906,8,0,1,0,69,0
281294,"0","b","THU","D",69,1032880,24,0,1,0,69,0
281294,"0","b","THU","D",69,1033504,6,0,1,0,69,0
281294,"0","b","THU","D",69,1033293,12,0,1,0,69,0
281294,"0","b","THU","D",69,1033555,24,0,1,0,69,0
281294,"0","b","THU","D",69,1033578,12,0,1,0,69,0
281294,"0","b","THU","D",69,1032932,10,0,2,0,69,0
281294,"0","b","THU","D",69,1033545,10,0,1,0,69,0
281294,"0","b","THU","D",69,1032885,6,0,1,0,69,0
281294,"0","b","THU","D",69,1033113,6,0,1,0,69,0
281294,"0","b","THU","D",69,1032899,6,0,1,0,69,0
281294,"0","b","THU","D",69,1033537,6,0,1,0,69,0
281294,"0","b","THU","D",69,1032855,8,0,1,0,69,0
281294,"0","b","THU","D",69,1033462,24,0,1,0,69,0
281294,"0","b","THU","D",69,1032926,12,0,1,0,69,0
281294,"0","b","THU","D",69,1032759,10,0,1,0,69,0
281294,"0","b","THU","D",69,1032932,10,0,2,0,69,0
281294,"0","b","THU","D",69,1033117,10,0,1,0,69,0
281294,"0","b","THU","D",69,1032984,10,0,1,0,69,0
281294,"0","b","THU","D",69,1032751,10,0,1,0,69,0
281294,"0","b","THU","D",69,1032866,15,0,1,0,69,0
281294,"0","b","THU","D",69,1032909,6,0,1,0,69,0
281294,"0","b","THU","D",69,1032954,6,0,1,0,69,0
281294,"0","b","THU","D",69,1032755,6,0,1,0,69,0
281294,"0","b","THU","D",69,1033680,6,0,1,0,69,0
281294,"0","b","THU","D",69,1033556,12,0,1,0,69,0
281294,"0","b","THU","D",69,1032986,15,0,1,0,69,0
281294,"0","b","THU","D",69,1033390,24,0,1,0,69,0
281294,"0","b","THU","D",69,1033265,6,0,1,0,69,0
281294,"0","b","THU","D",69,1033508,8,0,1,0,69,0
281294,"0","b","THU","D",69,1033517,8,0,1,0,69,0
281294,"0","b","THU","D",69,1034658,8,0,1,0,69,0
281294,"0","b","THU","D",69,1033657,6,0,1,0,69,0
281294,"0","b","THU","D",69,1033529,4,0,1,0,69,0
281294,"0","b","THU","D",69,1033589,4,0,1,0,69,0
281294,"0","b","THU","D",69,1033562,8,0,1,0,69,0
281294,"0","b","THU","D",69,1033492,12,0,1,0,69,0
281294,"0","b","THU","D",69,1033051,6,0,1,0,69,0
281294,"0","b","THU","D",69,1033171,4,0,1,0,69,0
281294,"0","b","THU","D",69,1032955,6,0,1,0,69,0
281294,"0","b","THU","D",69,1033344,6,0,1,0,69,0
281294,"0","b","THU","D",69,1033088,12,0,1,0,69,0
281294,"0","b","THU","D",69,1033568,12,0,1,0,69,0
281294,"0","b","THU","D",69,1032742,6,0,1,0,69,0
281294,"0","b","THU","D",69,1034659,6,0,1,0,69,0
281294,"0","b","THU","D",69,1033140,6,0,1,0,69,0
281294,"0","b","THU","D",69,1034660,6,0,1,0,69,0
281294,"0","b","THU","D",69,1034661,6,0,1,0,69,0
281294,"0","b","THU","D",69,1032922,6,0,2,0,69,0
281295,"0","b","THU","D",69,1033419,24,0,1,0,69,0
281295,"0","b","THU","D",69,1033427,12,0,1,0,69,0
281295,"0","b","THU","D",69,1033523,6,0,1,0,69,0
281295,"0","b","THU","D",69,1034655,16,0,1,0,69,0
281295,"0","b","THU","D",69,1033312,6,0,1,0,69,0
281295,"0","b","THU","D",69,1033011,12,0,1,0,69,0
281295,"0","b","THU","D",69,1033544,6,0,1,0,69,0
281295,"0","b","THU","D",69,1033294,6,0,1,0,69,0
281295,"0","b","THU","D",69,1033540,6,0,1,0,69,0
281295,"0","b","THU","D",69,1033586,6,0,1,0,69,0
281295,"0","b","THU","D",69,1033368,6,0,1,0,69,0
281295,"0","b","THU","D",69,1033066,6,0,1,0,69,0
281295,"0","b","THU","D",69,1032933,15,0,1,0,69,0
281295,"0","b","THU","D",69,1032760,18,0,1,0,69,0
281295,"0","b","THU","D",69,1033602,12,0,1,0,69,0
281295,"0","b","THU","D",69,1033387,8,0,1,0,69,0
281295,"0","b","THU","D",69,1032922,6,0,2,0,69,0
281295,"0","b","THU","D",69,1032919,6,0,1,0,69,0
281295,"0","b","THU","D",69,1033481,6,0,1,0,69,0
281295,"0","b","THU","D",69,1033396,12,0,1,0,69,0
281295,"0","b","THU","D",69,1032906,8,0,1,0,69,0
281295,"0","b","THU","D",69,1032880,24,0,1,0,69,0
281295,"0","b","THU","D",69,1033504,6,0,1,0,69,0
281295,"0","b","THU","D",69,1033293,12,0,1,0,69,0
281295,"0","b","THU","D",69,1033555,24,0,1,0,69,0
281295,"0","b","THU","D",69,1033578,12,0,1,0,69,0
281295,"0","b","THU","D",69,1032932,10,0,2,0,69,0
281295,"0","b","THU","D",69,1033545,10,0,1,0,69,0
281295,"0","b","THU","D",69,1032885,6,0,1,0,69,0
281295,"0","b","THU","D",69,1033113,6,0,1,0,69,0
281295,"0","b","THU","D",69,1032899,6,0,1,0,69,0
281295,"0","b","THU","D",69,1033537,6,0,1,0,69,0
281295,"0","b","THU","D",69,1032855,8,0,1,0,69,0
281295,"0","b","THU","D",69,1033462,24,0,1,0,69,0
281295,"0","b","THU","D",69,1032926,12,0,1,0,69,0
281295,"0","b","THU","D",69,1032759,10,0,1,0,69,0
281295,"0","b","THU","D",69,1032932,10,0,2,0,69,0
281295,"0","b","THU","D",69,1033117,10,0,1,0,69,0
281295,"0","b","THU","D",69,1032984,10,0,1,0,69,0
281295,"0","b","THU","D",69,1032751,10,0,1,0,69,0
281295,"0","b","THU","D",69,1032866,15,0,1,0,69,0
281295,"0","b","THU","D",69,1032909,6,0,1,0,69,0
281295,"0","b","THU","D",69,1032954,6,0,1,0,69,0
281295,"0","b","THU","D",69,1032755,6,0,1,0,69,0
281295,"0","b","THU","D",69,1033680,6,0,1,0,69,0
281295,"0","b","THU","D",69,1033556,12,0,1,0,69,0
281295,"0","b","THU","D",69,1032986,15,0,1,0,69,0
281295,"0","b","THU","D",69,1033390,24,0,1,0,69,0
281295,"0","b","THU","D",69,1033265,6,0,1,0,69,0
281295,"0","b","THU","D",69,1033508,8,0,1,0,69,0
281295,"0","b","THU","D",69,1033517,8,0,1,0,69,0
281295,"0","b","THU","D",69,1034658,8,0,1,0,69,0
281295,"0","b","THU","D",69,1033657,6,0,1,0,69,0
281295,"0","b","THU","D",69,1033529,4,0,1,0,69,0
281295,"0","b","THU","D",69,1033589,4,0,1,0,69,0
281295,"0","b","THU","D",69,1033562,8,0,1,0,69,0
281295,"0","b","THU","D",69,1033492,12,0,1,0,69,0
281295,"0","b","THU","D",69,1033051,6,0,1,0,69,0
281295,"0","b","THU","D",69,1033171,4,0,1,0,69,0
281295,"0","b","THU","D",69,1032955,6,0,1,0,69,0
281295,"0","b","THU","D",69,1033344,6,0,1,0,69,0
281295,"0","b","THU","D",69,1033088,12,0,1,0,69,0
281295,"0","b","THU","D",69,1033568,12,0,1,0,69,0
281295,"0","b","THU","D",69,1032742,6,0,1,0,69,0
281295,"0","b","THU","D",69,1034659,6,0,1,0,69,0
281295,"0","b","THU","D",69,1033140,6,0,1,0,69,0
281295,"0","b","THU","D",69,1034660,6,0,1,0,69,0
281295,"0","b","THU","D",69,1034661,6,0,1,0,69,0
281295,"0","b","THU","D",69,1032922,6,0,2,0,69,0
281296,"0","b","THU","D",69,1033419,24,0,1,0,69,0
281296,"0","b","THU","D",69,1033427,12,0,1,0,69,0
281296,"0","b","THU","D",69,1033523,6,0,1,0,69,0
281296,"0","b","THU","D",69,1034655,16,0,1,0,69,0
281296,"0","b","THU","D",69,1033312,6,0,1,0,69,0
281296,"0","b","THU","D",69,1033011,12,0,1,0,69,0
281296,"0","b","THU","D",69,1033544,6,0,1,0,69,0
281296,"0","b","THU","D",69,1033294,6,0,1,0,69,0
281296,"0","b","THU","D",69,1033540,6,0,1,0,69,0
281296,"0","b","THU","D",69,1033586,6,0,1,0,69,0
281296,"0","b","THU","D",69,1033368,6,0,1,0,69,0
281296,"0","b","THU","D",69,1033066,6,0,1,0,69,0
281296,"0","b","THU","D",69,1032933,15,0,1,0,69,0
281296,"0","b","THU","D",69,1032760,18,0,1,0,69,0
281296,"0","b","THU","D",69,1033602,12,0,1,0,69,0
281296,"0","b","THU","D",69,1033387,8,0,1,0,69,0
281296,"0","b","THU","D",69,1032922,6,0,2,0,69,0
281296,"0","b","THU","D",69,1032919,6,0,1,0,69,0
281296,"0","b","THU","D",69,1033481,6,0,1,0,69,0
281296,"0","b","THU","D",69,1033396,12,0,1,0,69,0
281296,"0","b","THU","D",69,1032906,8,0,1,0,69,0
281296,"0","b","THU","D",69,1032880,24,0,1,0,69,0
281296,"0","b","THU","D",69,1033504,6,0,1,0,69,0
281296,"0","b","THU","D",69,1033293,12,0,1,0,69,0
281296,"0","b","THU","D",69,1033555,24,0,1,0,69,0
281296,"0","b","THU","D",69,1033578,12,0,1,0,69,0
281296,"0","b","THU","D",69,1032932,10,0,2,0,69,0
281296,"0","b","THU","D",69,1033545,10,0,1,0,69,0
281296,"0","b","THU","D",69,1032885,6,0,1,0,69,0
281296,"0","b","THU","D",69,1033113,6,0,1,0,69,0
281296,"0","b","THU","D",69,1032899,6,0,1,0,69,0
281296,"0","b","THU","D",69,1033537,6,0,1,0,69,0
281296,"0","b","THU","D",69,1032855,8,0,1,0,69,0
281296,"0","b","THU","D",69,1033462,24,0,1,0,69,0
281296,"0","b","THU","D",69,1032926,12,0,1,0,69,0
281296,"0","b","THU","D",69,1032759,10,0,1,0,69,0
281296,"0","b","THU","D",69,1032932,10,0,2,0,69,0
281296,"0","b","THU","D",69,1033117,10,0,1,0,69,0
281296,"0","b","THU","D",69,1032984,10,0,1,0,69,0
281296,"0","b","THU","D",69,1032751,10,0,1,0,69,0
281296,"0","b","THU","D",69,1032866,15,0,1,0,69,0
281296,"0","b","THU","D",69,1032909,6,0,1,0,69,0
281296,"0","b","THU","D",69,1032954,6,0,1,0,69,0
281296,"0","b","THU","D",69,1032755,6,0,1,0,69,0
281296,"0","b","THU","D",69,1033680,6,0,1,0,69,0
281296,"0","b","THU","D",69,1033556,12,0,1,0,69,0
281296,"0","b","THU","D",69,1032986,15,0,1,0,69,0
281296,"0","b","THU","D",69,1033390,24,0,1,0,69,0
281296,"0","b","THU","D",69,1033265,6,0,1,0,69,0
281296,"0","b","THU","D",69,1033508,8,0,1,0,69,0
281296,"0","b","THU","D",69,1033517,8,0,1,0,69,0
281296,"0","b","THU","D",69,1034658,8,0,1,0,69,0
281296,"0","b","THU","D",69,1033657,6,0,1,0,69,0
281296,"0","b","THU","D",69,1033529,4,0,1,0,69,0
281296,"0","b","THU","D",69,1033589,4,0,1,0,69,0
281296,"0","b","THU","D",69,1033562,8,0,1,0,69,0
281296,"0","b","THU","D",69,1033492,12,0,1,0,69,0
281296,"0","b","THU","D",69,1033051,6,0,1,0,69,0
281296,"0","b","THU","D",69,1033171,4,0,1,0,69,0
281296,"0","b","THU","D",69,1032955,6,0,1,0,69,0
281296,"0","b","THU","D",69,1033344,6,0,1,0,69,0
281296,"0","b","THU","D",69,1033088,12,0,1,0,69,0
281296,"0","b","THU","D",69,1033568,12,0,1,0,69,0
281296,"0","b","THU","D",69,1032742,6,0,1,0,69,0
281296,"0","b","THU","D",69,1034659,6,0,1,0,69,0
281296,"0","b","THU","D",69,1033140,6,0,1,0,69,0
281296,"0","b","THU","D",69,1034660,6,0,1,0,69,0
281296,"0","b","THU","D",69,1034661,6,0,1,0,69,0
281296,"0","b","THU","D",69,1032922,6,0,2,0,69,0
281297,"0","b","THU","D",69,1033419,24,0,1,0,69,0
281297,"0","b","THU","D",69,1033427,12,0,1,0,69,0
281297,"0","b","THU","D",69,1033523,6,0,1,0,69,0
281297,"0","b","THU","D",69,1034655,16,0,1,0,69,0
281297,"0","b","THU","D",69,1033312,6,0,1,0,69,0
281297,"0","b","THU","D",69,1033011,12,0,1,0,69,0
281297,"0","b","THU","D",69,1033544,6,0,1,0,69,0
281297,"0","b","THU","D",69,1033294,6,0,1,0,69,0
281297,"0","b","THU","D",69,1033540,6,0,1,0,69,0
281297,"0","b","THU","D",69,1033586,6,0,1,0,69,0
281297,"0","b","THU","D",69,1033368,6,0,1,0,69,0
281297,"0","b","THU","D",69,1033066,6,0,1,0,69,0
281297,"0","b","THU","D",69,1032933,15,0,1,0,69,0
281297,"0","b","THU","D",69,1032760,18,0,1,0,69,0
281297,"0","b","THU","D",69,1033602,12,0,1,0,69,0
281297,"0","b","THU","D",69,1033387,8,0,1,0,69,0
281297,"0","b","THU","D",69,1032922,6,0,2,0,69,0
281297,"0","b","THU","D",69,1032919,6,0,1,0,69,0
281297,"0","b","THU","D",69,1033481,6,0,1,0,69,0
281297,"0","b","THU","D",69,1033396,12,0,1,0,69,0
281297,"0","b","THU","D",69,1032906,8,0,1,0,69,0
281297,"0","b","THU","D",69,1032880,24,0,1,0,69,0
281297,"0","b","THU","D",69,1033504,6,0,1,0,69,0
281297,"0","b","THU","D",69,1033293,12,0,1,0,69,0
281297,"0","b","THU","D",69,1033555,24,0,1,0,69,0
281297,"0","b","THU","D",69,1033578,12,0,1,0,69,0
281297,"0","b","THU","D",69,1032932,10,0,2,0,69,0
281297,"0","b","THU","D",69,1033545,10,0,1,0,69,0
281297,"0","b","THU","D",69,1032885,6,0,1,0,69,0
281297,"0","b","THU","D",69,1033113,6,0,1,0,69,0
281297,"0","b","THU","D",69,1032899,6,0,1,0,69,0
281297,"0","b","THU","D",69,1033537,6,0,1,0,69,0
281297,"0","b","THU","D",69,1032855,8,0,1,0,69,0
281297,"0","b","THU","D",69,1033462,24,0,1,0,69,0
281297,"0","b","THU","D",69,1032926,12,0,1,0,69,0
281297,"0","b","THU","D",69,1032759,10,0,1,0,69,0
281297,"0","b","THU","D",69,1032932,10,0,2,0,69,0
281297,"0","b","THU","D",69,1033117,10,0,1,0,69,0
281297,"0","b","THU","D",69,1032984,10,0,1,0,69,0
281297,"0","b","THU","D",69,1032751,10,0,1,0,69,0
281297,"0","b","THU","D",69,1032866,15,0,1,0,69,0
281297,"0","b","THU","D",69,1032909,6,0,1,0,69,0
281297,"0","b","THU","D",69,1032954,6,0,1,0,69,0
281297,"0","b","THU","D",69,1032755,6,0,1,0,69,0
281297,"0","b","THU","D",69,1033680,6,0,1,0,69,0
281297,"0","b","THU","D",69,1033556,12,0,1,0,69,0
281297,"0","b","THU","D",69,1032986,15,0,1,0,69,0
281297,"0","b","THU","D",69,1033390,24,0,1,0,69,0
281297,"0","b","THU","D",69,1033265,6,0,1,0,69,0
281297,"0","b","THU","D",69,1033508,8,0,1,0,69,0
281297,"0","b","THU","D",69,1033517,8,0,1,0,69,0
281297,"0","b","THU","D",69,1034658,8,0,1,0,69,0
281297,"0","b","THU","D",69,1033657,6,0,1,0,69,0
281297,"0","b","THU","D",69,1033529,4,0,1,0,69,0
281297,"0","b","THU","D",69,1033589,4,0,1,0,69,0
281297,"0","b","THU","D",69,1033562,8,0,1,0,69,0
281297,"0","b","THU","D",69,1033492,12,0,1,0,69,0
281297,"0","b","THU","D",69,1033051,6,0,1,0,69,0
281297,"0","b","THU","D",69,1033171,4,0,1,0,69,0
281297,"0","b","THU","D",69,1032955,6,0,1,0,69,0
281297,"0","b","THU","D",69,1033344,6,0,1,0,69,0
281297,"0","b","THU","D",69,1033088,12,0,1,0,69,0
281297,"0","b","THU","D",69,1033568,12,0,1,0,69,0
281297,"0","b","THU","D",69,1032742,6,0,1,0,69,0
281297,"0","b","THU","D",69,1034659,6,0,1,0,69,0
281297,"0","b","THU","D",69,1033140,6,0,1,0,69,0
281297,"0","b","THU","D",69,1034660,6,0,1,0,69,0
281297,"0","b","THU","D",69,1034661,6,0,1,0,69,0
281297,"0","b","THU","D",69,1032922,6,0,2,0,69,0
281298,"0","b","THU","D",69,1033419,24,0,1,0,69,0
281298,"0","b","THU","D",69,1033427,12,0,1,0,69,0
281298,"0","b","THU","D",69,1033523,6,0,1,0,69,0
281298,"0","b","THU","D",69,1034655,16,0,1,0,69,0
281298,"0","b","THU","D",69,1033312,6,0,1,0,69,0
281298,"0","b","THU","D",69,1033011,12,0,1,0,69,0
281298,"0","b","THU","D",69,1033544,6,0,1,0,69,0
281298,"0","b","THU","D",69,1033294,6,0,1,0,69,0
281298,"0","b","THU","D",69,1033540,6,0,1,0,69,0
281298,"0","b","THU","D",69,1033586,6,0,1,0,69,0
281298,"0","b","THU","D",69,1033368,6,0,1,0,69,0
281298,"0","b","THU","D",69,1033066,6,0,1,0,69,0
281298,"0","b","THU","D",69,1032933,15,0,1,0,69,0
281298,"0","b","THU","D",69,1032760,18,0,1,0,69,0
281298,"0","b","THU","D",69,1033602,12,0,1,0,69,0
281298,"0","b","THU","D",69,1033387,8,0,1,0,69,0
281298,"0","b","THU","D",69,1032922,6,0,2,0,69,0
281298,"0","b","THU","D",69,1032919,6,0,1,0,69,0
281298,"0","b","THU","D",69,1033481,6,0,1,0,69,0
281298,"0","b","THU","D",69,1033396,12,0,1,0,69,0
281298,"0","b","THU","D",69,1032906,8,0,1,0,69,0
281298,"0","b","THU","D",69,1032880,24,0,1,0,69,0
281298,"0","b","THU","D",69,1033504,6,0,1,0,69,0
281298,"0","b","THU","D",69,1033293,12,0,1,0,69,0
281298,"0","b","THU","D",69,1033555,24,0,1,0,69,0
281298,"0","b","THU","D",69,1033578,12,0,1,0,69,0
281298,"0","b","THU","D",69,1032932,10,0,2,0,69,0
281298,"0","b","THU","D",69,1033545,10,0,1,0,69,0
281298,"0","b","THU","D",69,1032885,6,0,1,0,69,0
281298,"0","b","THU","D",69,1033113,6,0,1,0,69,0
281298,"0","b","THU","D",69,1032899,6,0,1,0,69,0
281298,"0","b","THU","D",69,1033537,6,0,1,0,69,0
281298,"0","b","THU","D",69,1032855,8,0,1,0,69,0
281298,"0","b","THU","D",69,1033462,24,0,1,0,69,0
281298,"0","b","THU","D",69,1032926,12,0,1,0,69,0
281298,"0","b","THU","D",69,1032759,10,0,1,0,69,0
281298,"0","b","THU","D",69,1032932,10,0,2,0,69,0
281298,"0","b","THU","D",69,1033117,10,0,1,0,69,0
281298,"0","b","THU","D",69,1032984,10,0,1,0,69,0
281298,"0","b","THU","D",69,1032751,10,0,1,0,69,0
281298,"0","b","THU","D",69,1032866,15,0,1,0,69,0
281298,"0","b","THU","D",69,1032909,6,0,1,0,69,0
281298,"0","b","THU","D",69,1032954,6,0,1,0,69,0
281298,"0","b","THU","D",69,1032755,6,0,1,0,69,0
281298,"0","b","THU","D",69,1033680,6,0,1,0,69,0
281298,"0","b","THU","D",69,1033556,12,0,1,0,69,0
281298,"0","b","THU","D",69,1032986,15,0,1,0,69,0
281298,"0","b","THU","D",69,1033390,24,0,1,0,69,0
281298,"0","b","THU","D",69,1033265,6,0,1,0,69,0
281298,"0","b","THU","D",69,1033508,8,0,1,0,69,0
281298,"0","b","THU","D",69,1033517,8,0,1,0,69,0
281298,"0","b","THU","D",69,1034658,8,0,1,0,69,0
281298,"0","b","THU","D",69,1033657,6,0,1,0,69,0
281298,"0","b","THU","D",69,1033529,4,0,1,0,69,0
281298,"0","b","THU","D",69,1033589,4,0,1,0,69,0
281298,"0","b","THU","D",69,1033562,8,0,1,0,69,0
281298,"0","b","THU","D",69,1033492,12,0,1,0,69,0
281298,"0","b","THU","D",69,1033051,6,0,1,0,69,0
281298,"0","b","THU","D",69,1033171,4,0,1,0,69,0
281298,"0","b","THU","D",69,1032955,6,0,1,0,69,0
281298,"0","b","THU","D",69,1033344,6,0,1,0,69,0
281298,"0","b","THU","D",69,1033088,12,0,1,0,69,0
281298,"0","b","THU","D",69,1033568,12,0,1,0,69,0
281298,"0","b","THU","D",69,1032742,6,0,1,0,69,0
281298,"0","b","THU","D",69,1034659,6,0,1,0,69,0
281298,"0","b","THU","D",69,1033140,6,0,1,0,69,0
281298,"0","b","THU","D",69,1034660,6,0,1,0,69,0
281298,"0","b","THU","D",69,1034661,6,0,1,0,69,0
281298,"0","b","THU","D",69,1032922,6,0,2,0,69,0
281299,"0","b","THU","D",69,1033419,24,0,1,0,69,0
281299,"0","b","THU","D",69,1033427,12,0,1,0,69,0
281299,"0","b","THU","D",69,1033523,6,0,1,0,69,0
281299,"0","b","THU","D",69,1034655,16,0,1,0,69,0
281299,"0","b","THU","D",69,1033312,6,0,1,0,69,0
281299,"0","b","THU","D",69,1033011,12,0,1,0,69,0
281299,"0","b","THU","D",69,1033544,6,0,1,0,69,0
281299,"0","b","THU","D",69,1033294,6,0,1,0,69,0
281299,"0","b","THU","D",69,1033540,6,0,1,0,69,0
281299,"0","b","THU","D",69,1033586,6,0,1,0,69,0
281299,"0","b","THU","D",69,1033368,6,0,1,0,69,0
281299,"0","b","THU","D",69,1033066,6,0,1,0,69,0
281299,"0","b","THU","D",69,1032933,15,0,1,0,69,0
281299,"0","b","THU","D",69,1032760,18,0,1,0,69,0
281299,"0","b","THU","D",69,1033602,12,0,1,0,69,0
281299,"0","b","THU","D",69,1033387,8,0,1,0,69,0
281299,"0","b","THU","D",69,1032922,6,0,2,0,69,0
281299,"0","b","THU","D",69,1032919,6,0,1,0,69,0
281299,"0","b","THU","D",69,1033481,6,0,1,0,69,0
281299,"0","b","THU","D",69,1033396,12,0,1,0,69,0
281299,"0","b","THU","D",69,1032906,8,0,1,0,69,0
281299,"0","b","THU","D",69,1032880,24,0,1,0,69,0
281299,"0","b","THU","D",69,1033504,6,0,1,0,69,0
281299,"0","b","THU","D",69,1033293,12,0,1,0,69,0
281299,"0","b","THU","D",69,1033555,24,0,1,0,69,0
281299,"0","b","THU","D",69,1033578,12,0,1,0,69,0
281299,"0","b","THU","D",69,1032932,10,0,2,0,69,0
281299,"0","b","THU","D",69,1033545,10,0,1,0,69,0
281299,"0","b","THU","D",69,1032885,6,0,1,0,69,0
281299,"0","b","THU","D",69,1033113,6,0,1,0,69,0
281299,"0","b","THU","D",69,1032899,6,0,1,0,69,0
281299,"0","b","THU","D",69,1033537,6,0,1,0,69,0
281299,"0","b","THU","D",69,1032855,8,0,1,0,69,0
281299,"0","b","THU","D",69,1033462,24,0,1,0,69,0
281299,"0","b","THU","D",69,1032926,12,0,1,0,69,0
281299,"0","b","THU","D",69,1032759,10,0,1,0,69,0
281299,"0","b","THU","D",69,1032932,10,0,2,0,69,0
281299,"0","b","THU","D",69,1033117,10,0,1,0,69,0
281299,"0","b","THU","D",69,1032984,10,0,1,0,69,0
281299,"0","b","THU","D",69,1032751,10,0,1,0,69,0
281299,"0","b","THU","D",69,1032866,15,0,1,0,69,0
281299,"0","b","THU","D",69,1032909,6,0,1,0,69,0
281299,"0","b","THU","D",69,1032954,6,0,1,0,69,0
281299,"0","b","THU","D",69,1032755,6,0,1,0,69,0
281299,"0","b","THU","D",69,1033680,6,0,1,0,69,0
281299,"0","b","THU","D",69,1033556,12,0,1,0,69,0
281299,"0","b","THU","D",69,1032986,15,0,1,0,69,0
281299,"0","b","THU","D",69,1033390,24,0,1,0,69,0
281299,"0","b","THU","D",69,1033265,6,0,1,0,69,0
281299,"0","b","THU","D",69,1033508,8,0,1,0,69,0
281299,"0","b","THU","D",69,1033517,8,0,1,0,69,0
281299,"0","b","THU","D",69,1034658,8,0,1,0,69,0
281299,"0","b","THU","D",69,1033657,6,0,1,0,69,0
281299,"0","b","THU","D",69,1033529,4,0,1,0,69,0
281299,"0","b","THU","D",69,1033589,4,0,1,0,69,0
281299,"0","b","THU","D",69,1033562,8,0,1,0,69,0
281299,"0","b","THU","D",69,1033492,12,0,1,0,69,0
281299,"0","b","THU","D",69,1033051,6,0,1,0,69,0
281299,"0","b","THU","D",69,1033171,4,0,1,0,69,0
281299,"0","b","THU","D",69,1032955,6,0,1,0,69,0
281299,"0","b","THU","D",69,1033344,6,0,1,0,69,0
281299,"0","b","THU","D",69,1033088,12,0,1,0,69,0
281299,"0","b","THU","D",69,1033568,12,0,1,0,69,0
281299,"0","b","THU","D",69,1032742,6,0,1,0,69,0
281299,"0","b","THU","D",69,1034659,6,0,1,0,69,0
281299,"0","b","THU","D",69,1033140,6,0,1,0,69,0
281299,"0","b","THU","D",69,1034660,6,0,1,0,69,0
281299,"0","b","THU","D",69,1034661,6,0,1,0,69,0
281299,"0","b","THU","D",69,1032922,6,0,2,0,69,0
281300,"0","b","THU","D",69,1033419,24,0,1,0,69,0
281300,"0","b","THU","D",69,1033427,12,0,1,0,69,0
281300,"0","b","THU","D",69,1033523,6,0,1,0,69,0
281300,"0","b","THU","D",69,1034655,16,0,1,0,69,0
281300,"0","b","THU","D",69,1033312,6,0,1,0,69,0
281300,"0","b","THU","D",69,1033011,12,0,1,0,69,0
281300,"0","b","THU","D",69,1033544,6,0,1,0,69,0
281300,"0","b","THU","D",69,1033294,6,0,1,0,69,0
281300,"0","b","THU","D",69,1033540,6,0,1,0,69,0
281300,"0","b","THU","D",69,1033586,6,0,1,0,69,0
281300,"0","b","THU","D",69,1033368,6,0,1,0,69,0
281300,"0","b","THU","D",69,1033066,6,0,1,0,69,0
281300,"0","b","THU","D",69,1032933,15,0,1,0,69,0
281300,"0","b","THU","D",69,1032760,18,0,1,0,69,0
